views_final,views3s_1k,impressions_1k,like_1k,comments_1k,views3s_5k,impressions_5k,like_5k,comments_5k
49,29,989,0,0,39,4997,1,0
1412,91,1016,1,0,144,5006,1,0
3752,494,974,33,0,819,4970,59,0
5979,306,1004,60,2,437,5031,91,4
1453,243,1033,11,2,413,5048,25,5
407,247,1001,9,0,338,4969,13,0
459,315,993,7,0,430,4964,9,0
5603,393,1047,17,0,631,5018,16,0
598,85,1034,5,0,104,5026,7,0
118,80,1005,2,0,102,5000,1,0
3767,149,1004,10,1,239,5025,16,3
813,369,1036,6,0,502,5011,3,0
3826,336,1019,27,0,565,5034,45,0
763,466,1026,30,0,667,4986,47,1
3123,267,1036,14,0,524,4955,31,1
7259,606,1022,15,0,1071,5020,29,1
435,178,1030,10,0,302,4975,17,0
422,55,1015,7,0,106,4957,13,0
159,103,968,6,0,148,5022,9,0
251,91,1032,14,2,168,5040,29,4
498,267,956,17,0,408,4953,24,0
302,128,1012,7,0,185,4970,9,0
645,259,991,5,0,412,4980,7,0
2286,405,991,25,0,587,4970,28,0
3131,239,1008,8,0,436,4974,19,1
993,435,969,48,1,754,4964,72,2
2047,142,1022,10,0,198,4984,17,0
128,82,966,4,0,105,4998,5,0
4665,301,976,14,1,437,4992,27,2
1561,75,996,4,0,148,4990,9,0
3754,218,951,6,0,428,4986,7,0
2320,414,1012,25,3,606,5006,31,4
946,510,1011,46,1,749,4991,77,2
774,440,1049,69,3,655,4996,98,5
3697,347,968,31,2,615,5041,63,5
3636,320,966,18,2,560,5010,34,4
568,273,1018,29,2,414,4963,43,3
4293,281,988,3,0,559,5017,18,3
351,198,1031,16,0,272,5002,29,0
380,193,1020,34,0,304,5033,53,0
75,34,1030,1,0,66,4983,2,0
6183,242,988,16,2,480,5025,37,5
713,331,985,12,0,469,5046,25,0
1097,202,989,1,0,267,4973,4,0
105,54,994,3,0,93,4969,5,0
1550,236,953,33,0,389,5018,50,1
644,114,974,9,1,190,4979,15,1
3525,266,1018,11,0,524,5037,28,1
672,261,979,9,0,420,4956,13,0
648,361,1025,33,0,532,4985,49,1
5756,275,1017,8,0,420,4987,14,0
2321,354,1037,14,0,586,5029,19,0
4793,647,978,37,0,1147,5001,59,1
74,37,1022,0,0,51,4964,0,0
639,420,1017,17,0,561,4995,22,0
379,154,1000,3,0,302,4972,8,0
732,311,973,37,0,573,4961,68,0
4229,387,963,2,0,482,5042,0,0
7472,617,1018,26,1,1024,4993,19,0
162,82,967,2,0,133,4964,4,0
1354,512,991,24,1,1018,5042,46,2
2191,248,1006,50,0,486,4998,99,0
423,140,1032,5,0,279,4970,9,0
1393,596,961,8,0,1178,4964,26,0
892,548,1031,13,1,725,4963,11,1
462,269,966,3,0,334,4991,8,1
578,189,979,13,0,377,5029,33,0
517,248,1037,4,0,476,4964,20,0
11616,376,1024,28,0,586,5012,36,0
501,317,1048,7,0,437,5017,14,1
801,439,972,13,2,598,4976,27,5
442,56,1030,0,0,98,5036,0,0
2188,167,950,26,0,264,5042,38,0
5346,478,1028,29,1,871,5002,45,1
744,496,981,31,0,622,5001,42,1
5438,255,958,20,1,477,5012,44,2
187,103,964,7,0,176,5022,8,0
249,132,977,11,0,181,5002,13,1
310,156,973,0,0,266,5006,0,0
2753,397,1009,51,0,763,5001,99,0
1947,134,984,10,1,246,4992,20,3
1126,70,1035,1,0,127,4956,3,0
899,56,976,3,0,82,4991,3,0
3838,191,1032,11,0,274,4953,14,0
1256,515,1025,26,1,893,5018,46,1
133,68,969,4,0,113,4954,7,0
280,156,1014,4,0,243,5024,5,0
295,163,1034,4,0,242,5041,6,0
2686,369,998,21,0,484,5029,24,0
639,95,950,1,0,129,4990,0,0
571,251,959,5,0,434,5043,9,0
3117,355,996,39,2,489,4953,55,2
2450,282,1008,20,0,530,4951,35,1
736,347,1045,12,0,571,5016,20,0
1022,452,1011,16,0,753,4970,17,0
6668,645,1035,61,1,1159,5019,133,2
4561,316,967,9,0,502,4992,14,0
577,322,995,15,0,410,5031,22,0
309,116,981,2,0,227,5018,5,0
797,371,976,23,1,607,4958,40,2
2675,317,1041,22,0,630,5033,47,0
676,312,967,25,2,503,4977,43,4
655,399,988,13,0,615,4975,20,1
1111,177,998,5,0,275,5031,8,0
820,45,1042,1,0,87,5032,3,0
4179,504,1031,17,1,952,4952,23,1
5268,236,993,3,0,416,5022,8,0
196,26,1021,1,0,41,5049,2,0
422,179,1003,6,0,274,5044,12,0
1143,536,1044,4,0,933,4998,0,0
5121,261,983,2,0,405,4966,6,0
2584,221,1020,14,1,404,5012,28,3
13947,460,985,15,0,841,5004,34,1
2015,282,967,14,0,495,4972,29,0
1869,327,987,20,0,514,4983,34,0
1179,510,1008,72,0,747,5018,100,0
424,237,958,6,0,345,4964,8,0
114,76,1022,0,0,93,4996,0,0
270,140,1021,15,0,169,4952,18,1
949,198,1000,23,0,279,5032,34,1
256,118,984,6,0,225,4977,9,0
7282,479,1031,42,0,651,4952,59,1
3292,299,954,14,3,479,4953,22,5
1782,217,963,10,1,327,5037,11,1
373,168,1041,23,1,300,4980,41,1
1855,341,979,3,0,417,4994,3,0
302,138,953,7,0,244,5008,14,0
529,211,988,13,0,355,4994,23,1
7065,317,1033,12,0,549,5024,17,0
1201,177,1013,2,0,246,4986,2,0
1716,250,974,24,0,461,5014,46,1
653,358,977,14,0,561,4958,30,0
8057,471,1025,14,1,859,4966,24,1
317,135,1015,2,0,214,5014,3,0
3538,376,1027,16,0,511,4952,15,0
1013,104,971,9,0,206,4975,18,1
1009,484,980,16,0,774,5002,19,0
450,238,972,40,3,329,4980,61,4
492,181,997,2,0,344,4975,0,0
159,80,969,12,1,148,4972,21,2
946,342,987,74,2,576,4979,128,3
921,401,1004,17,2,729,4959,34,5
2163,342,1017,3,0,530,5021,7,0
230,22,1028,1,0,28,5038,1,0
174,100,1037,3,0,141,5013,5,0
1942,457,1038,22,1,565,4971,29,2
609,358,950,21,0,571,4964,36,1
1471,178,956,3,0,296,5005,7,0
1774,332,1006,31,0,422,5023,36,0
470,234,1044,44,1,428,4969,77,2
394,223,961,17,0,354,4996,28,0
317,171,954,26,2,267,5036,41,4
4573,262,999,6,0,377,5002,6,0
812,425,991,22,0,566,5002,37,1
2608,180,961,6,0,287,4950,15,0
681,348,967,18,0,509,4951,14,0
2128,323,1015,15,0,588,5007,15,0
8636,264,1023,11,0,437,4968,21,1
377,257,1028,20,0,319,5011,16,0
10222,564,1043,12,0,802,5027,27,0
3906,410,966,13,1,794,5021,36,2
1080,419,1017,23,0,832,4961,46,0
1642,273,1020,24,0,466,4975,41,1
537,234,1011,5,0,408,4976,7,0
519,233,990,19,0,455,4978,34,1
437,250,1044,42,5,378,4964,61,8
467,292,983,43,5,361,4995,56,7
4037,162,1019,11,0,230,4950,17,0
989,171,994,6,0,248,5009,10,0
6447,344,1007,4,0,510,5041,16,0
822,292,1000,39,2,581,5006,76,4
769,126,983,7,0,225,4952,14,0
3310,607,993,18,1,851,4967,32,2
342,135,964,8,0,269,5001,14,0
2242,804,1027,131,8,1599,5009,253,16
4071,233,1019,33,2,395,4983,55,4
316,165,999,33,4,276,5045,53,7
494,189,981,7,0,349,5042,13,0
644,280,1016,11,0,432,5038,17,0
1205,527,952,19,2,841,5009,20,3
4857,531,1035,13,0,713,4975,19,0
127,82,1035,7,0,109,5021,10,0
319,137,1023,5,0,252,4968,9,0
744,300,1000,30,1,572,4971,60,3
1038,394,1016,34,0,778,5042,72,0
334,111,1025,16,0,203,4982,27,0
133,67,1042,1,0,113,4987,1,0
1238,516,997,58,0,871,4984,77,0
138,85,966,6,0,112,5016,11,0
1465,243,956,37,1,395,5032,54,1
1100,459,962,6,0,694,4959,22,2
3756,293,1015,6,0,391,5040,10,0
265,142,953,8,0,247,4964,11,1
459,186,959,9,0,324,4960,19,0
565,343,1037,21,0,498,5039,31,0
784,389,966,19,0,741,4973,45,1
1393,196,1001,1,0,347,5026,4,0
758,382,955,28,1,465,5045,41,1
761,259,1032,41,3,500,4953,79,6
1333,79,1018,2,0,139,4962,3,0
2591,392,1045,4,0,764,5022,18,0
1181,501,1023,66,3,874,5006,109,4
512,75,958,8,0,122,5047,14,0
1281,168,1040,9,0,231,4986,11,1
2057,314,1026,34,0,450,4997,52,0
955,479,1032,11,0,676,5020,15,0
806,268,970,8,1,502,4950,16,2
648,329,973,15,0,585,5009,36,1
1276,211,953,18,0,359,4961,30,0
489,211,973,11,0,403,4970,22,0
3304,218,1008,10,0,337,4960,19,1
810,485,1048,31,1,686,4993,41,2
352,125,952,7,0,239,5007,13,0
1196,237,1017,32,2,357,4993,44,3
551,247,989,21,0,376,5027,31,0
3170,215,997,8,0,399,5047,20,0
1742,317,1003,11,0,479,4983,13,0
505,324,984,27,3,409,4974,33,3
779,107,1044,2,0,128,4953,2,0
256,160,1005,11,0,214,5013,12,0
262,140,1038,14,0,238,5039,24,0
3700,535,989,23,0,1043,4965,42,0
254,104,1026,9,0,167,4959,17,1
2275,144,1017,6,0,225,5015,10,0
292,124,995,14,0,221,4984,26,0
1168,646,1027,78,2,1100,5032,134,5
125,73,962,2,0,111,4955,4,0
811,315,976,7,0,507,4968,3,0
603,397,955,11,0,552,5008,17,0
4582,413,966,2,0,530,5002,2,0
988,193,985,10,0,295,4957,16,0
2288,147,1048,1,0,285,5027,4,0
691,92,1030,0,0,174,4959,1,0
380,58,951,10,0,109,5016,19,1
773,134,1026,18,2,229,4987,32,3
114,59,1001,4,0,78,4978,6,0
185,101,1015,4,0,150,4964,7,0
2552,115,1001,10,0,211,5036,18,0
1245,110,1041,11,0,171,4972,16,0
1027,550,992,38,0,836,5031,73,0
780,355,1039,18,0,705,4995,30,1
864,473,971,32,0,635,5032,49,0
1542,106,1004,13,0,184,4977,25,1
7445,302,1016,19,0,525,4975,36,0
1447,213,1048,10,0,263,4959,13,0
673,362,1009,9,0,501,4996,13,0
556,184,1007,12,0,359,4953,22,0
7927,610,961,13,0,973,5004,7,0
3783,451,1037,7,0,768,5015,9,0
418,217,1018,2,0,307,5016,3,0
121,53,1033,4,0,97,4956,7,0
392,214,988,5,0,358,5004,6,0
331,132,962,18,0,260,5029,35,1
4804,399,990,1,0,484,4980,1,0
501,311,1006,26,1,387,5023,35,1
572,290,1002,8,0,355,4968,11,0
495,238,961,19,0,404,4977,41,0
5531,404,962,17,0,630,5030,25,0
2246,218,1023,6,0,347,4977,10,0
765,277,1046,19,0,512,4968,41,1
316,152,1006,43,0,222,5036,62,1
515,215,989,6,0,426,4969,13,0
1367,93,1029,7,0,138,4962,11,1
1684,149,994,4,0,241,5026,9,0
942,137,984,6,0,243,4992,11,0
297,113,952,28,2,200,4960,49,3
9082,547,954,45,0,740,4997,65,1
1284,642,1039,130,1,947,4964,185,2
547,248,960,37,3,495,4966,79,8
295,115,1020,1,0,198,5003,5,0
4130,445,1005,34,0,807,4999,71,2
840,500,959,23,0,710,4977,29,0
1575,259,983,12,1,410,5032,12,0
4271,734,1016,81,1,1209,4953,156,5
1857,680,1021,18,0,1303,4971,22,0
975,443,980,13,0,867,5035,27,0
995,195,1024,5,1,272,4988,8,1
550,291,1020,27,0,487,4983,35,1
879,110,1015,0,0,132,5046,0,0
1209,542,1019,14,0,1020,4993,35,0
785,109,990,2,0,157,4991,3,0
6408,239,1012,40,0,412,4989,68,0
4318,408,981,26,0,651,5046,39,0
2555,269,969,20,1,488,4961,33,2
724,352,1006,52,7,570,4951,85,11
864,431,1047,61,1,664,4977,93,3
403,68,999,3,0,82,5023,2,0
1811,288,1029,24,0,418,5035,35,1
340,147,974,9,0,248,5030,20,0
905,360,961,25,0,621,5039,37,0
912,342,1020,31,0,588,5016,51,0
570,276,988,41,0,485,5020,73,0
726,392,966,15,1,632,5021,15,1
1193,777,994,43,0,1077,5033,55,1
2802,208,960,15,0,408,5025,35,0
79,39,1019,1,0,69,5048,1,0
171,113,972,1,0,145,5030,0,0
767,154,1040,15,1,220,5041,21,2
832,446,1019,53,4,541,4959,60,5
215,91,987,4,0,158,5035,9,1
373,149,951,8,0,275,5006,18,0
314,156,1035,6,0,208,5046,5,0
1083,604,1033,53,5,751,5035,81,7
1148,228,1038,2,0,298,4986,0,0
276,129,1028,4,0,202,5026,6,0
4877,278,1042,6,0,530,5040,10,0
951,182,1021,4,0,222,5013,7,0
163,94,986,10,0,123,5028,16,0
1718,226,998,6,0,360,5035,8,0
439,222,1001,5,0,387,5043,12,0
1045,140,982,2,0,266,4989,8,0
8232,470,971,7,0,783,5047,6,0
236,111,954,14,0,154,5009,19,0
807,370,967,18,0,548,5047,33,0
707,426,987,25,1,619,4997,39,3
255,183,986,9,0,219,5048,11,0
525,296,1043,21,0,421,4968,29,0
2192,259,1044,19,2,516,5021,40,4
1527,172,1013,9,0,279,4982,10,0
1565,309,959,16,2,459,4993,23,3
2876,244,1028,40,0,428,5041,71,1
3969,379,991,5,0,687,4986,11,1
5247,458,997,41,0,802,5038,75,0
1929,273,993,16,0,467,4985,26,1
4,2,1031,0,0,3,5030,0,0
473,346,1036,23,0,444,5037,26,0
2531,313,1046,22,1,572,4970,44,1
1568,266,965,49,0,343,4951,62,0
1607,627,1003,32,1,1006,4980,69,3
167,79,984,2,0,119,5046,3,0
1040,390,1047,33,0,723,4979,54,0
139,103,977,1,0,124,5025,1,0
1304,190,951,2,0,330,4993,7,0
115,69,1043,9,0,87,4961,11,0
2091,322,962,38,1,454,5000,45,1
1822,248,990,14,0,341,4998,22,0
1246,227,1029,19,0,335,4973,32,0
713,376,1008,31,0,599,4973,36,0
419,279,1018,5,0,385,5009,13,0
736,118,1041,8,0,212,4960,15,0
2252,271,1002,8,0,507,4962,7,0
931,154,994,4,0,198,5040,5,0
227,124,969,7,0,192,5021,14,0
818,101,973,0,0,154,5023,0,0
769,320,1010,24,0,508,5021,40,1
4766,252,1040,19,2,313,5013,28,3
2610,356,1043,13,1,478,4969,17,2
1721,262,1007,16,0,354,5021,21,1
455,305,976,7,0,401,5022,13,0
455,219,975,20,0,344,5020,33,0
3057,412,956,14,0,626,5027,19,0
686,314,991,26,0,569,4977,52,0
873,56,996,5,0,70,4951,7,0
94,42,1002,3,0,79,4992,5,0
924,416,1008,20,0,709,4957,40,1
129,48,987,0,0,91,4962,0,0
439,64,1018,2,0,106,5034,3,0
602,275,1036,27,1,426,5041,39,1
1206,545,1041,19,0,842,4984,22,0
6088,296,1047,42,2,380,4972,59,3
2433,132,1002,12,0,253,4995,25,0
2066,217,964,23,1,343,4964,41,2
2406,274,1045,23,0,438,4951,34,0
321,139,975,5,0,202,5010,9,0
140,70,997,3,0,87,5025,5,0
1085,355,1044,13,0,680,5013,25,0
876,473,968,18,2,593,5001,18,2
466,166,958,9,1,280,4985,14,1
988,143,1013,18,0,201,5016,23,0
598,284,1042,25,1,417,5018,36,2
1192,474,1003,25,0,863,5016,43,0
859,478,1000,36,1,798,4996,46,1
1115,115,988,10,1,165,5032,15,2
1230,249,953,32,1,316,4951,39,1
707,307,952,30,0,531,4993,57,2
3761,324,1013,5,0,423,5013,11,0
1648,209,978,4,0,351,5030,2,0
1355,140,960,15,0,277,5027,33,1
2570,169,1046,12,0,336,4977,26,1
1697,85,1007,5,0,104,5040,7,0
1580,287,1024,24,2,418,5003,37,3
2788,313,976,5,0,388,5023,0,0
1525,537,1046,13,0,916,5016,11,0
1126,495,970,13,0,882,4985,18,1
6009,342,988,8,0,642,5012,11,0
459,204,1044,12,0,317,4974,16,1
651,252,995,35,1,474,5035,65,2
176,29,1015,2,0,45,4997,4,0
880,349,1040,2,0,638,4988,13,1
1434,76,985,4,0,148,4996,10,0
1588,131,1024,6,0,205,5043,11,0
1551,213,1031,9,0,391,4970,18,0
400,261,1014,13,0,337,4979,16,0
460,178,1012,6,0,315,5041,11,0
420,284,1048,10,0,379,4980,12,0
590,329,984,26,2,558,4975,37,4
2076,290,980,11,0,530,4971,17,0
2072,108,977,5,0,159,4970,7,0
529,286,950,7,0,402,4950,14,0
1472,197,974,8,0,324,4986,17,0
1851,406,992,30,3,546,5026,34,3
605,251,1033,32,1,481,5034,62,3
14115,529,1016,56,1,845,4995,84,2
131,45,1012,0,0,88,4958,0,0
668,102,1000,11,1,144,4966,12,1
540,372,951,31,5,511,4996,26,4
3159,241,1031,12,0,419,5034,22,0
785,81,1013,2,0,150,5044,5,0
996,500,1023,2,0,831,5008,10,0
324,162,1018,9,0,232,5003,12,0
1005,419,958,15,0,637,5035,31,0
122,75,951,5,0,107,4961,8,0
2881,423,983,39,0,778,5013,78,0
1177,198,1009,7,1,352,4955,14,2
371,137,1010,3,0,229,5002,7,0
6542,419,980,35,0,820,4965,64,1
492,229,959,13,0,418,5039,21,0
503,203,1025,3,0,400,4954,3,0
5529,339,985,27,2,512,5022,36,3
1201,128,1034,4,0,210,4995,5,0
570,279,998,9,0,497,4963,14,0
430,150,1019,14,0,266,4993,30,1
720,325,998,15,2,498,5012,31,4
2882,267,952,22,3,468,5043,42,7
3001,440,1023,50,0,661,5001,72,1
1746,341,954,4,0,442,4975,5,0
6960,489,1039,25,1,752,5002,51,3
241,84,1010,4,0,163,4978,8,0
14,10,1034,0,0,13,4968,0,0
690,258,1039,7,0,514,4996,27,0
295,145,975,2,0,179,4957,3,0
227,135,1021,3,0,203,4972,10,1
798,403,954,27,0,682,4984,46,1
2295,378,964,33,4,513,5044,46,6
3282,357,965,16,1,612,5002,35,2
892,362,950,27,0,707,5048,54,0
919,406,965,23,1,556,5045,32,1
4119,143,986,5,0,281,5007,13,0
7896,478,952,18,0,856,4954,48,1
632,44,1001,1,0,54,4965,2,0
2762,190,996,27,2,269,4966,38,3
155,97,1044,14,1,118,4981,17,1
1035,490,962,35,1,845,5045,61,2
112,56,1029,1,0,79,5001,2,0
703,342,1004,6,0,469,4969,7,0
455,224,970,5,0,377,5015,9,0
1950,292,1015,45,0,543,5033,90,1
429,258,1003,18,0,344,5031,23,0
5446,451,976,25,0,712,4950,44,0
440,263,987,11,0,329,5007,11,0
917,493,1039,10,1,665,5042,11,1
1252,516,1007,18,0,1003,5042,46,0
1234,424,1011,23,0,800,5032,55,0
640,253,995,3,0,443,4993,0,0
3009,442,1038,32,4,607,4955,54,7
2565,223,960,24,0,365,4999,41,0
1502,310,1021,20,2,417,5021,17,1
144,52,957,1,0,103,5037,2,0
271,158,1046,3,0,238,4969,7,0
2918,156,1020,14,0,249,4963,24,0
257,147,1013,1,0,206,4954,3,0
972,506,970,22,1,826,4990,14,1
2090,207,1021,12,2,296,4989,17,3
769,294,1012,36,0,538,4983,63,0
2214,271,1034,26,4,386,5029,38,6
205,148,1013,11,0,180,4994,12,0
2960,463,969,76,2,884,5020,127,3
849,517,957,20,1,730,5029,6,0
243,120,1007,5,0,222,5020,10,0
679,127,995,10,1,170,4976,13,1
894,380,980,10,0,729,5027,15,0
731,346,1042,16,0,567,5027,30,0
5289,463,958,69,4,803,4993,121,7
339,190,964,7,0,305,4982,12,0
3501,672,1043,45,1,1023,4982,83,2
575,305,975,11,0,369,4993,19,0
949,412,959,11,0,762,4969,34,1
507,231,978,30,0,455,4985,55,0
642,368,1029,3,0,503,4956,11,2
4001,459,985,35,5,878,4981,58,9
1138,512,1033,23,1,756,5016,40,2
271,48,986,4,0,66,4988,5,0
442,216,1035,15,1,404,5042,29,3
581,226,1020,10,0,451,4973,23,0
1031,373,972,49,0,725,5035,97,0
405,162,990,2,0,284,5019,5,0
1491,207,1042,4,0,356,5037,8,0
888,95,1029,1,0,163,5036,1,0
18165,532,977,11,0,1013,5003,17,0
797,92,997,2,0,146,4987,3,0
347,168,987,1,0,278,5023,2,0
1028,188,980,24,0,238,5029,31,1
890,130,963,14,0,253,5024,26,0
1342,501,1046,6,0,811,4981,4,0
568,342,1022,52,0,486,4994,76,0
529,253,1040,3,0,436,5010,11,0
1337,661,1037,4,0,904,5019,0,0
2783,375,1026,15,0,662,5037,28,0
767,107,1039,7,0,204,5046,14,0
1765,628,978,45,6,1157,5002,107,15
935,454,1000,6,0,779,5000,22,0
528,197,998,18,2,367,5025,32,4
339,76,992,7,0,101,5005,10,0
1830,286,1041,25,0,430,4976,37,0
1354,688,1041,5,0,901,4987,0,0
989,354,1021,30,0,665,5011,51,1
4604,450,1036,32,4,861,4967,70,9
217,151,1042,8,0,199,5013,7,0
348,230,954,20,0,285,5026,24,1
485,43,991,6,0,57,4979,9,1
497,298,956,27,0,444,4998,48,0
2011,457,991,19,0,600,4990,31,0
605,240,985,25,0,411,4962,37,0
1234,649,976,114,2,1159,4983,211,3
3385,180,1007,6,0,275,5049,14,0
873,208,995,36,0,261,5043,43,0
373,201,1015,19,1,261,4974,23,2
3988,545,974,21,0,1017,5015,40,1
336,165,1022,10,0,242,5049,16,1
804,537,976,98,1,712,4967,139,2
109,22,950,1,0,28,4954,2,0
1408,618,1036,59,2,990,4968,107,4
349,178,1023,16,0,224,4991,19,0
4687,330,991,12,0,550,4967,13,0
3785,537,1001,65,4,959,4981,120,9
1279,586,974,9,0,1013,4970,16,0
2037,230,1003,1,0,375,4959,2,0
11436,410,1016,26,2,617,4986,43,3
1960,222,955,11,0,371,4998,19,0
1451,146,1007,2,0,256,5035,7,0
870,483,1019,8,0,634,4962,22,0
707,261,1002,4,0,432,5004,10,0
949,529,1015,34,0,734,4966,54,0
10617,672,1007,13,0,1118,4958,0,0
8614,505,1031,56,0,660,5037,77,0
5117,301,1036,21,0,574,4993,42,1
3142,432,951,46,4,711,5027,74,6
4150,385,1025,14,0,590,4995,11,0
5135,255,971,17,1,477,4957,35,3
7065,373,986,22,0,674,4986,35,0
462,175,969,6,0,315,4968,7,0
384,137,973,12,0,271,5012,28,0
4236,624,1033,21,0,1186,5041,35,0
4454,335,1014,16,0,424,4995,16,0
643,121,1014,5,0,187,5043,8,0
259,148,1030,16,0,235,5020,25,0
606,278,950,29,2,501,4975,58,4
2664,251,1043,18,2,489,4995,37,6
6236,207,952,8,0,386,4995,19,0
684,393,995,34,0,575,5024,39,0
610,296,1004,4,0,466,4963,11,0
630,238,1024,35,2,387,5034,62,4
815,315,1037,9,0,508,5012,12,0
5522,307,1035,19,0,573,5021,40,0
1104,480,1013,39,4,689,4952,46,5
916,405,994,15,0,681,4977,33,0
658,150,975,16,0,195,4978,19,0
50,21,1026,1,0,36,5036,2,0
880,462,1014,19,0,643,4967,23,0
195,128,973,1,0,172,4984,1,0
5304,511,1023,10,0,711,5026,9,0
437,219,984,11,0,409,5025,24,1
3784,334,973,19,0,625,4996,35,0
1649,245,977,6,0,363,4954,3,0
2018,1025,2133,116,0,1804,10494,227,0
1116,554,1800,36,0,1009,8701,85,3
2227,1052,2607,5,0,1697,13043,0,0
1535,678,1611,38,1,928,8427,53,1
1702,748,2859,14,0,1294,15037,26,0
1538,612,1884,9,0,991,9362,16,0
1477,1004,2549,64,2,1347,12934,98,5
1691,403,1928,69,0,505,9772,83,0
1410,700,2398,53,0,995,12108,73,0
1382,802,2074,114,0,1024,10011,136,0
1104,418,2451,23,0,733,11921,45,2
2238,890,2376,61,0,1535,12461,91,0
1526,298,1521,15,0,455,7656,24,0
1640,765,1744,17,1,1194,8769,40,5
1442,757,2020,89,0,989,10018,113,1
1518,1078,2192,59,0,1416,11288,68,0
1238,746,1728,43,1,1084,8752,68,5
1482,524,2384,6,0,951,11453,0,0
2665,808,2791,13,0,1609,13756,0,0
1293,629,1841,9,0,1097,9487,3,0
2255,1028,2897,60,0,1869,14459,112,0
1261,575,1620,33,0,1045,8088,62,0
1077,635,2507,43,2,828,12059,48,2
1093,410,1872,43,1,743,9514,73,3
1043,461,2176,64,8,735,10886,103,12
2212,1240,2651,104,0,1916,12639,170,0
2012,921,2906,76,0,1669,14599,152,0
1625,962,2166,32,0,1234,10825,45,0
1718,730,2283,86,0,1345,11645,159,0
2902,998,3051,14,0,1889,14523,32,0
1311,633,1854,18,0,1028,9382,26,0
1812,136,2393,9,0,204,11614,16,0
2040,1223,2815,23,0,1518,14828,32,0
1314,635,2400,52,2,1116,12450,100,7
1114,550,2249,18,0,889,11254,29,0
2257,1172,2706,54,2,1924,13442,70,5
1698,324,2756,16,0,459,14223,25,0
2097,895,2965,134,14,1760,14295,263,28
2571,478,2621,7,0,667,12997,20,0
1190,480,2339,4,0,825,12367,4,0
1155,687,1615,45,1,1096,8230,54,1
1054,191,2475,4,0,228,12254,4,0
1882,729,2013,163,1,1225,9812,279,1
2856,1238,2946,44,0,2095,14981,104,0
1297,744,2379,25,0,922,11705,37,0
1815,178,2260,14,0,260,11791,21,0
1314,844,2853,11,0,1187,13739,0,0
2014,729,2753,50,0,1347,13079,107,2
1712,990,2474,35,0,1385,12718,43,0
1042,474,2010,61,0,935,10247,113,0
1270,661,1587,4,0,954,8302,0,0
1073,688,2092,57,6,869,10576,70,6
1141,499,2781,10,0,878,13341,18,0
1646,925,2489,101,7,1564,12712,196,20
1020,665,2585,33,0,859,12696,40,0
2135,804,2764,14,0,1532,14289,45,2
2320,986,2332,7,0,1594,12128,45,0
1059,602,1691,58,5,944,8603,89,8
1169,622,2693,27,0,1013,13866,44,0
1561,131,2040,9,0,174,9794,11,0
1647,865,2311,31,0,1346,12094,43,0
2731,1190,2794,71,2,1747,13656,128,5
2230,895,2721,25,2,1386,13978,28,5
1326,206,2100,25,0,312,10413,39,0
1375,679,2775,22,0,1097,13888,36,0
1754,843,2194,76,0,1528,11562,115,0
2279,1195,2363,62,2,2013,12171,137,7
1058,477,1769,18,0,767,8400,28,0
2135,268,2245,9,0,506,11287,15,0
1011,506,2165,40,0,854,10737,75,2
1023,493,2592,64,2,813,13553,110,5
1327,648,2212,95,2,1029,11233,138,4
1144,443,1749,61,1,833,8854,114,3
1513,260,1530,13,0,398,7572,24,0
1557,232,2847,28,0,425,14421,63,2
1351,61,1559,1,0,95,8015,4,0
1277,730,2085,23,0,1114,10672,25,0
1254,221,3037,2,0,340,14892,5,0
1725,239,2176,4,0,345,10973,6,0
1237,494,2806,19,0,908,14014,47,2
1471,766,1838,5,0,1104,9610,0,0
1851,926,1942,40,0,1474,10133,62,0
1429,120,1867,8,0,159,8962,10,0
1046,460,2852,8,0,640,14385,11,0
1307,608,2055,25,0,994,10539,46,0
1814,1207,2210,117,4,1503,10795,169,6
1625,807,1828,55,0,1403,9513,109,0
1452,582,2022,11,0,1112,10013,35,0
1560,662,2609,40,5,1322,13529,91,13
1299,792,2317,23,0,1031,11822,21,0
1160,623,2492,38,0,800,12185,46,0
1857,1019,2131,88,4,1395,10351,129,6
1340,478,2157,15,0,927,11250,22,0
1982,995,2036,3,0,1653,9967,19,0
1427,762,2467,112,4,1146,11982,169,7
1391,709,2401,76,2,936,11648,97,4
2574,1351,2966,55,0,1881,14533,67,0
2369,1078,2874,32,0,1798,15001,32,0
1619,1139,2885,161,0,1406,14481,198,0
1173,445,2916,45,2,707,14306,79,2
1053,762,2494,44,0,956,13098,70,2
1078,352,1826,24,0,703,9384,61,0
1137,634,1697,86,0,784,8562,110,0
1800,1032,2318,81,4,1403,11323,129,6
2141,510,2441,88,0,640,12371,105,0
2674,166,2903,8,0,243,14849,8,0
1306,206,2013,21,0,298,9916,33,0
1172,445,2915,45,2,706,14297,79,2
1125,552,2895,29,0,795,14566,49,0
1417,1027,2203,94,6,1252,11298,101,6
2139,1395,2265,53,6,1721,11307,58,6
2664,964,2955,51,5,1603,14333,74,5
1090,236,1724,20,0,303,8396,28,0
1294,138,2573,17,0,180,12375,24,0
1783,904,2621,54,0,1528,12919,97,0
2454,1023,2586,54,0,1812,12977,145,2
2084,428,2242,30,0,621,11691,39,0
1482,762,2256,13,0,1043,11110,22,0
1201,518,1975,26,0,984,9655,61,1
1227,560,1923,66,1,747,9565,93,1
1120,522,1618,58,3,1021,8008,130,8
1936,1374,2796,75,0,1806,14398,86,0
