video_id,channel_name,video_length,views_final,impressions_final,like_final,comment_final,views3s_1k,impressions_1k,like_1k,comments_1k,views3s_5k,impressions_5k,like_5k,comments_5k,reaches_5k
4207e092-042e-4543-8537-30d3a6d1b293,channel_774,1397,1277,12558,86,4,148,1000,6,1,231,5000,9,0,True
3feef3da-fc51-4fcf-8f94-4e47bf07a121,channel_570,1762,2342,12219,90,14,265,1000,9,2,538,5000,28,2,True
a4e921f5-5c3b-4188-aac9-bc1c9fc6375f,channel_637,1628,2095,10753,145,6,227,1000,6,0,354,5000,15,0,True
9b070f34-e927-4b6b-b6ad-ca9e4e73c3ea,channel_552,1257,1734,12880,94,5,179,1000,10,0,251,5000,13,0,True
12bdb20f-2e2c-4aa9-8daa-5a10f12f05f3,channel_921,683,1751,8215,71,3,279,1000,15,2,452,5000,18,3,True
3d8bd961-1db5-4675-9fcb-6210265e3306,channel_524,457,154,3391,4,1,51,1000,3,0,73,5000,3,0,True
22e5b6a0-4f7a-4d5a-b407-bd13a3a0a6b8,channel_198,1780,418,5323,13,2,118,1000,2,0,200,5000,2,0,False
460ef95f-65cf-4afe-9605-01310d4e524f,channel_133,796,1432,9492,61,11,195,1000,14,0,461,5000,7,3,True
77d01b5a-7597-442f-b6cc-99fb8bc02ad1,channel_341,1771,203,4814,5,2,65,1000,2,0,148,5000,9,1,True
4dc250ee-8b6a-458d-8b63-98fe83a03411,channel_746,157,1770,12260,47,9,201,1000,15,1,403,5000,15,2,True
ec1aa0cb-05e4-4048-b152-5ffc8a646ab8,channel_995,162,169,4027,7,0,56,1000,3,0,88,5000,1,0,False
c172a114-ec50-45f1-b65d-c14598b35647,channel_20,1071,960,5516,46,5,266,1000,18,0,386,5000,14,0,False
e3380398-6e55-466f-a936-72cf46eab2a9,channel_93,1262,1254,6991,54,4,227,1000,14,0,474,5000,29,3,True
bbd1281b-45dd-490f-9575-e3e585ef3522,channel_562,1757,291,6159,5,1,54,1000,3,0,84,5000,2,0,True
a282c05a-672c-4d72-ba28-5f9b85950ee7,channel_519,1505,1168,8394,36,9,222,1000,17,1,489,5000,18,2,True
b2d1dbbd-4b41-4b49-a65a-40b8576938e9,channel_228,1166,376,5119,13,2,117,1000,6,0,190,5000,3,0,True
1e68c3de-f673-4c97-a8cc-7e139a46f36e,channel_720,1672,461,4597,30,1,141,1000,1,0,240,5000,5,1,True
48b998b6-266f-486e-badf-fcd5e938acb6,channel_375,1195,1730,11865,36,17,192,1000,4,0,286,5000,15,2,True
66a7e8ab-1e1c-413e-9f2e-e9830510f57d,channel_590,263,1052,4427,33,6,267,1000,6,1,478,5000,10,0,False
f544e2a2-1b4b-4ffd-a532-c98e7a8a6143,channel_669,187,733,3859,48,5,285,1000,14,1,402,5000,23,1,True
1b71982d-5718-435f-9bc5-5a8343088590,channel_926,489,992,7059,57,4,183,1000,2,1,400,5000,17,0,True
4bb0d4df-585e-470f-b637-59b52fc69337,channel_172,1534,651,4030,36,4,256,1000,13,1,453,5000,18,1,False
fc3d2e95-f6d0-4b7c-88d0-70b7a600e5df,channel_875,1253,254,4036,8,2,81,1000,3,0,123,5000,4,0,False
10055b0a-2044-452e-b08a-6d07b1d22bcb,channel_545,1567,2097,11107,131,7,274,1000,8,1,417,5000,9,2,True
b03c8508-a8a2-4cda-88ba-cda164c70b0f,channel_580,265,1138,5766,37,9,290,1000,5,1,443,5000,16,1,False
d04e18d8-089e-415a-b12e-e3e0e17a06ff,channel_82,1744,535,3512,13,4,172,1000,10,0,212,5000,2,0,False
3237115b-a370-4674-9d55-a1d4c7be3683,channel_696,232,859,3951,19,8,283,1000,13,2,370,5000,12,0,False
754fe816-fcd1-49fc-ab38-13078b81603d,channel_114,553,634,3534,22,4,221,1000,16,1,518,5000,16,1,True
186f9744-2813-488d-aa2d-102872fc1c54,channel_414,507,514,2880,26,4,199,1000,7,0,290,5000,11,0,False
d11f77b5-1089-4f42-be35-133dc401c77a,channel_425,1707,745,3820,50,5,255,1000,11,0,361,5000,11,0,False
06834b35-6dc9-4660-bbb2-45223443228d,channel_564,1284,1621,8118,45,10,244,1000,10,0,407,5000,26,2,True
92621078-6e42-479d-b7b8-ed45c608ddad,channel_894,1500,450,3909,22,4,163,1000,8,0,204,5000,4,0,False
aed2268f-257a-4773-a2d8-b9c15fdf1031,channel_191,535,2087,11170,136,4,278,1000,14,0,624,5000,23,1,True
475030fc-b25e-4119-89de-0878445b0d28,channel_188,752,1097,7079,59,10,219,1000,4,0,378,5000,24,2,True
ddaaaa85-9073-4ef0-85e8-f7d48c55e906,channel_576,724,635,14814,26,1,68,1000,4,0,169,5000,11,0,True
6296ba93-158c-4bb6-baec-98e033a3d084,channel_524,652,562,5084,22,2,149,1000,8,0,247,5000,4,0,False
14bca0be-8a9b-4321-8386-107974086bcc,channel_17,439,1360,13713,51,5,152,1000,10,1,242,5000,4,1,True
d2c3f546-b79f-456f-be8d-e62fea904be4,channel_168,1671,470,5096,30,3,104,1000,1,0,228,5000,12,0,True
c1c785c8-41a4-4e5d-b9d2-0a7264d3fa6a,channel_682,198,414,3775,21,2,127,1000,6,0,154,5000,5,0,False
8d48dd2d-1e7c-4ca9-ba85-4b385ee7990f,channel_542,1422,716,3831,19,3,283,1000,15,1,560,5000,11,3,True
13efb352-e65d-4c88-ab52-9a155178125c,channel_287,882,492,3563,31,2,166,1000,9,0,210,5000,4,0,False
bb0e9079-a19a-4392-9cc5-b7c03969adc5,channel_531,879,1118,5253,41,9,238,1000,7,2,500,5000,8,1,True
7a083117-1518-41ad-aa4e-89b03cd3ba18,channel_89,325,597,3498,38,1,192,1000,15,1,253,5000,3,0,False
134821bb-3517-4ded-9aa7-988683e0bb52,channel_192,431,1837,12383,64,8,185,1000,7,1,379,5000,17,1,True
fa77969c-803b-4aea-84f0-da756779b108,channel_740,454,739,5133,36,2,188,1000,14,1,381,5000,7,1,True
24bfd20f-3f7c-496b-a743-d36d9f10b102,channel_710,63,295,3854,7,2,104,1000,8,0,169,5000,2,0,False
ab39da48-f7ee-4934-b741-1b5c55e568da,channel_539,796,876,4259,38,2,246,1000,19,2,298,5000,9,0,False
e672cf30-b15e-4640-b1b0-36fe1d92de57,channel_716,776,221,4138,12,0,61,1000,4,0,140,5000,7,0,True
a297b284-298a-428a-9a68-5ccab3dee906,channel_872,1650,1086,6048,30,8,280,1000,17,1,450,5000,13,1,False
f53e6c9f-8c2b-4eea-a935-8d63a6fff29a,channel_974,952,326,3318,16,1,109,1000,8,0,169,5000,2,0,False
63b84e1b-3f7f-4c17-90c7-bc736aaa3436,channel_775,175,1100,5988,72,7,284,1000,8,0,463,5000,28,3,True
a4c5bfae-f502-4f18-a397-18ad124ff91f,channel_764,172,685,6105,24,4,175,1000,2,0,281,5000,3,0,False
bb46cee6-b023-4c34-99a8-cdef0a4841a8,channel_455,728,158,3170,10,1,58,1000,1,0,75,5000,1,0,False
63c68c03-5257-401c-9365-849e20290cb0,channel_634,1639,917,11617,62,3,125,1000,1,0,241,5000,11,1,True
39b611be-dd9b-4093-ba99-d236b9df4795,channel_937,625,1013,5821,53,3,258,1000,6,1,338,5000,8,1,False
2f803c2e-be9f-46b5-ba20-7c03c2e5f13c,channel_754,1762,191,5237,12,0,53,1000,2,0,84,5000,3,0,False
bbca5810-af94-46de-84da-b42be4e5b18d,channel_211,1772,2241,11230,125,18,238,1000,18,1,467,5000,15,0,True
f3238a9e-2679-4f10-a55f-ca0f4afc8472,channel_774,846,1021,10533,29,9,129,1000,9,0,195,5000,3,1,True
65d1255b-a9dd-4aeb-943a-be9a5c876893,channel_335,1012,245,5588,12,0,69,1000,1,0,134,5000,4,0,True
6e5e6dd2-3951-49ea-82f9-df4fda14c01c,channel_845,219,835,4756,55,3,279,1000,6,0,375,5000,13,1,False
f849c51e-95e6-4b2d-93d5-3d7c6c593f48,channel_688,1481,266,3583,6,2,87,1000,2,0,170,5000,6,0,True
6cb37d79-42ca-493f-b021-b0b8cba7aacc,channel_38,252,333,6348,16,1,65,1000,1,0,117,5000,4,0,True
1eae7f1b-1b17-4c23-bb55-bc24ef798040,channel_808,602,1053,6788,57,10,226,1000,9,1,561,5000,25,3,True
2fe415fb-2663-40da-b1dc-45ceca704ce6,channel_9,62,708,5223,29,4,179,1000,8,1,326,5000,21,0,True
43af77a8-a9ac-435b-83aa-f9115b86dcf5,channel_613,1298,653,4498,36,6,183,1000,12,0,453,5000,30,1,True
9d7f5a6b-9721-46d0-9e2f-4c72706297c2,channel_680,1510,2788,12335,78,27,286,1000,3,2,455,5000,27,2,True
f46114f3-4ae2-477d-a9c2-0469927da381,channel_739,618,396,2875,22,3,158,1000,8,0,289,5000,18,1,True
24f4054d-e7be-4e70-b40b-af4183da9fb3,channel_388,399,950,7059,26,7,206,1000,9,2,412,5000,25,2,True
fdec3fd8-adac-40a8-ad05-ada7a72fa022,channel_773,1225,1138,6133,55,3,214,1000,10,0,463,5000,27,3,True
f40d7281-149e-4af6-98c3-07aecf0f2e9d,channel_827,425,2502,14591,126,21,255,1000,8,0,614,5000,11,3,True
3677a36e-06c4-4efc-98e1-b10cf7b66abe,channel_98,1744,1206,6763,32,4,266,1000,20,2,406,5000,27,2,True
087667e0-2285-4dad-80f3-be32f65e90c3,channel_144,998,223,5722,5,1,58,1000,1,0,138,5000,5,0,True
cc9bc47a-5ec8-45a4-b8aa-d11ad5b74af3,channel_894,1651,627,8295,13,3,114,1000,8,0,218,5000,3,1,True
b925cbd2-f571-4c88-b801-9f1c4dba7101,channel_300,342,1909,10290,95,18,252,1000,7,0,363,5000,24,0,True
d6755e30-a423-4f06-9bfd-894df5440ff9,channel_987,1495,1142,6906,66,4,201,1000,10,0,328,5000,10,1,True
e7230a6d-fe33-42f8-8e2f-42f0e3120192,channel_551,689,1857,11605,71,8,190,1000,8,0,434,5000,18,1,True
112bc794-5964-4840-be19-a3fc2fb9c4fe,channel_884,1388,712,4049,30,1,198,1000,2,1,266,5000,9,1,False
58456783-4011-4c2e-bf96-e7cf8bdede5d,channel_669,1045,362,3926,20,1,106,1000,7,0,183,5000,3,0,False
0e042739-c1b1-45c8-8121-75d6d1ed6a3f,channel_626,949,1651,12929,78,13,171,1000,13,1,387,5000,20,1,True
671dda27-6455-477b-be0f-1660bda77630,channel_267,1552,618,3519,21,5,210,1000,13,1,340,5000,9,0,False
41fba23f-99f7-4d46-8132-ebcc55f0b481,channel_909,652,615,7773,24,6,120,1000,3,1,195,5000,7,1,True
5e0e17ea-9fa2-4d25-8290-30c784cd918a,channel_302,1645,380,9996,21,0,52,1000,1,0,80,5000,4,0,True
4b5ba853-8934-4054-bfad-0b3934305d0d,channel_683,1714,528,4161,18,1,182,1000,9,1,318,5000,8,0,False
beec8a9e-8254-4cb4-bcde-034687f7df83,channel_936,1609,679,5428,45,3,184,1000,6,1,371,5000,19,1,True
fb270aaa-837c-4bdb-9298-e4cd196d170d,channel_505,46,200,4446,5,1,65,1000,5,0,85,5000,2,0,False
b54f046b-a09b-45fb-b0be-cbfb58d22251,channel_851,15,1238,7381,54,5,195,1000,2,1,354,5000,14,1,True
e94a3dcb-4053-4359-812e-ac1b3fd2d78e,channel_155,625,385,5437,23,1,90,1000,5,0,181,5000,5,0,True
c699a162-6479-4dd7-9757-eb81b26b71a1,channel_187,223,185,4799,12,0,52,1000,3,0,82,5000,2,0,False
8f1e2921-39a2-4e75-a40e-3fb7445d3f71,channel_733,1739,743,3811,20,6,235,1000,3,1,293,5000,6,1,False
a4a81d76-4293-499b-a6f2-80e69260fcac,channel_63,534,326,6059,16,2,80,1000,5,0,126,5000,2,0,True
96131f01-1cd8-4125-be9c-f122650a110c,channel_645,249,686,3793,48,5,214,1000,14,0,303,5000,8,1,False
e324ad77-c83b-4ee7-a87c-227c0efccc7a,channel_678,862,1129,7330,60,5,209,1000,6,1,465,5000,26,1,True
cbe8d895-c04b-4030-bd0d-1f9b4e572914,channel_801,1310,374,4177,24,1,118,1000,5,0,168,5000,5,0,False
2c526d9a-5e03-4e50-acf3-8a25bbf1b153,channel_634,891,806,4814,38,7,213,1000,13,2,326,5000,9,0,False
ede7a7fe-ba85-4938-b29f-119df2791f47,channel_669,114,775,4358,53,2,264,1000,5,1,433,5000,14,1,False
84f9a9e7-d566-4b6b-9de4-68beee6e3c0e,channel_188,1231,2517,13229,66,7,278,1000,7,2,554,5000,11,1,True
89d49aa5-a641-4042-bb73-84d6344bf686,channel_614,1086,720,3995,41,4,245,1000,4,1,371,5000,4,0,False
a3ccd433-71fd-449b-9725-02391a34c9ed,channel_523,545,1181,6436,57,3,240,1000,6,0,507,5000,33,3,True
443bb27f-184a-4113-923f-7a773d7dc4f3,channel_480,1775,217,3986,5,1,70,1000,3,0,118,5000,4,0,False
467c738c-6be7-4f13-ad4e-0bc8bdea1174,channel_360,743,466,3579,13,2,154,1000,8,1,225,5000,8,1,False
71d04fb1-75df-4f78-9b63-a49bcb455bb8,channel_961,1134,1893,9208,96,18,290,1000,20,2,417,5000,13,2,True
aa4e8f15-6e6e-4206-8ddc-56934ef59252,channel_887,668,604,4037,36,4,225,1000,3,1,367,5000,8,1,False
e8367ed0-f435-4369-b6ce-19a09e1ff734,channel_923,1235,784,3885,36,6,288,1000,21,2,456,5000,15,1,False
71533173-893b-459f-a682-2032c7d2ec2f,channel_853,1233,1363,8381,46,13,214,1000,10,0,530,5000,26,3,True
35ea4078-43b1-4fe2-b301-0cc9e58c57c7,channel_641,1698,1891,10384,75,15,267,1000,18,1,390,5000,6,1,True
970beb12-7e69-48e9-8ca5-862077e5dae2,channel_326,459,216,4747,14,1,63,1000,4,0,98,5000,2,0,False
92c7be56-b538-42b0-a47b-4b0616ae07a6,channel_901,1517,729,3493,35,3,285,1000,12,0,490,5000,21,3,True
a4a28aec-1876-4d1d-b971-be79878433a7,channel_139,1739,2036,9114,92,10,273,1000,19,0,601,5000,40,3,True
e067b023-43f3-440e-a973-89b0ca088b22,channel_948,1775,472,6568,23,3,113,1000,3,0,166,5000,2,0,True
4c53d215-9a50-40d5-a354-487f0b02a198,channel_612,1048,433,6236,16,3,80,1000,1,0,145,5000,2,0,True
ad92ee8e-8701-4457-835c-1aa6a956c497,channel_670,1212,797,9208,40,7,112,1000,3,0,202,5000,10,0,True
7e9082e8-8b3a-4bdd-a27a-26821589af2c,channel_873,107,1821,15409,78,16,187,1000,4,1,336,5000,7,2,True
97efc10b-0edf-44b6-af55-da7c41dff58e,channel_751,1438,317,3182,18,1,125,1000,2,0,214,5000,7,0,False
64c973c6-2ec7-4a7a-8b2f-9f9ab9f4820c,channel_235,657,2369,13439,103,10,275,1000,15,2,412,5000,26,0,True
5848560e-be89-4cad-a771-48d884069c95,channel_100,1734,456,5563,22,4,114,1000,1,0,238,5000,11,1,True
6c42314e-0b3c-4923-8172-0e6abc235e4f,channel_659,1558,2006,11602,117,8,211,1000,14,0,487,5000,17,3,True
ec646070-47f7-40a3-a19f-9a4cc00612f5,channel_887,778,945,5532,63,6,271,1000,8,0,542,5000,25,4,True
6c40999d-54bd-4457-8d22-2b92120a476e,channel_451,771,385,4361,11,1,108,1000,7,0,188,5000,6,0,False
5d6a16ad-4f68-4814-8699-7195f5a3801b,channel_17,50,1080,7337,73,4,167,1000,5,1,332,5000,18,1,True
4c1ff81a-2398-4d27-8f72-af6bcff9df91,channel_439,1428,1269,9577,37,7,192,1000,3,1,366,5000,17,2,True
1440ef04-435c-41c9-b441-f165328d964e,channel_577,1303,2039,12226,134,10,265,1000,16,1,572,5000,25,3,True
0e324b91-7b23-40fb-8e0f-158e1115dffe,channel_49,1146,241,3968,9,1,89,1000,1,0,152,5000,3,0,False
2e8f0d68-bb3a-44e4-8d5c-8d075794cfa3,channel_409,1198,1090,8717,51,4,147,1000,6,0,212,5000,10,0,True
501ab32f-b82e-425a-ae7d-2c08e0c7dbaf,channel_493,1648,267,3528,14,2,105,1000,4,0,171,5000,2,0,False
61dbc0b3-4694-4b91-a9be-703fad50cf96,channel_763,976,728,5373,41,1,174,1000,12,0,293,5000,6,0,True
5d2be138-b770-458a-9d81-50089287fd0e,channel_807,809,386,11018,25,3,52,1000,3,0,126,5000,4,0,True
77b86cc1-20b3-43d3-ab68-a5335181318a,channel_950,767,419,7575,26,3,61,1000,1,0,92,5000,1,0,True
6209ba70-840f-4a6b-aeb5-21716605bf2b,channel_982,1576,385,6900,10,1,62,1000,4,0,119,5000,2,0,True
1d6c13b0-4aac-4e64-99e7-df3ab7cd13f2,channel_563,234,415,3081,12,4,164,1000,12,0,290,5000,9,1,False
dad88e3b-2991-4e3d-886d-b96a83d1baf4,channel_154,1735,1540,10552,100,3,200,1000,5,0,349,5000,19,1,True
194400fe-d3ce-490e-95d7-e1526ed78896,channel_44,514,309,3554,16,2,110,1000,5,1,270,5000,6,2,True
b084743a-cb79-4888-ab67-c8f9f871539d,channel_486,1028,1100,5178,38,2,283,1000,5,2,464,5000,17,0,False
ee9fd048-9425-4234-b39b-5e5595a54bd8,channel_419,888,420,8923,11,3,65,1000,0,0,151,5000,2,0,True
615b5226-1c13-4d86-9af1-3d9cea2cdce2,channel_817,885,889,4392,42,3,245,1000,16,2,400,5000,5,0,False
58da68f9-8c8a-46df-a153-cc0fe9cdf505,channel_417,1333,821,6656,27,6,162,1000,3,1,365,5000,14,0,True
9aef57bb-1e15-46a1-9fb1-fd78fa2e98cc,channel_91,913,1059,7774,62,4,172,1000,2,0,412,5000,25,1,True
f211961b-fbfd-4635-b060-91a59d48ee0f,channel_591,46,431,5784,26,2,94,1000,2,0,225,5000,5,1,True
77e551b1-4d72-4259-992b-baa05703ed6b,channel_898,45,988,3895,23,3,286,1000,10,2,414,5000,9,1,False
bd0f44ea-a1f0-4823-9084-95c19341f02d,channel_396,1668,556,3133,18,4,213,1000,5,0,363,5000,13,0,True
3be5b989-12e0-414e-99f1-7e777b9d7bbc,channel_139,412,1516,9253,84,3,233,1000,9,0,343,5000,18,1,True
85d533c2-daa3-415a-9772-d6b175573659,channel_473,526,433,4818,26,1,120,1000,5,0,191,5000,11,0,True
b8078c17-fa2f-4c76-9726-b91d508193fc,channel_894,134,853,3979,35,3,240,1000,2,1,354,5000,3,1,False
7c895dc0-8cd9-4e48-a96e-65a38b55c63b,channel_516,1411,762,6261,33,3,167,1000,3,0,285,5000,9,1,True
c59d6df2-2856-44ef-b7c3-e7e5901465f6,channel_558,336,1089,5692,59,4,211,1000,6,0,363,5000,10,2,True
4e057a57-b48d-4ec7-b767-e8e4749560c8,channel_113,91,613,3768,41,4,227,1000,9,1,278,5000,3,0,False
92b5ecb9-fb28-4134-b802-a31836a6ea46,channel_27,599,410,5392,13,1,117,1000,5,0,188,5000,5,0,False
8a2139f2-92cd-4700-873c-0bd9d27077fe,channel_181,249,474,4636,10,1,122,1000,2,0,211,5000,7,1,False
d17b44f2-66ef-4720-9b6d-6a2bcb912909,channel_478,130,1068,6403,32,10,262,1000,12,2,636,5000,40,3,True
7eaee9b1-f4be-4504-aae7-76beb6d6af38,channel_630,592,734,4403,29,6,252,1000,18,1,305,5000,3,1,False
5a8c4810-fdbd-4514-9649-9fb52be4ae99,channel_68,1184,872,12488,53,1,92,1000,5,0,137,5000,4,0,True
8a2c10cd-9259-406e-a025-9a338dd9d588,channel_40,295,743,3677,47,6,291,1000,16,2,412,5000,5,1,False
60059568-257b-48fa-a484-11de4a4297eb,channel_802,1215,1085,11684,25,5,140,1000,7,0,249,5000,16,1,True
57026cc5-8c2e-4ca8-a484-7d475837e9b1,channel_918,1644,460,12293,10,3,55,1000,4,0,109,5000,7,0,True
6a8c5be4-c944-4b45-875f-b9dfde6273ca,channel_831,1000,1237,8480,72,5,178,1000,13,0,382,5000,24,0,True
66613b3c-d0cb-40cd-b8f7-663ac0c9f133,channel_634,1207,1525,9562,103,3,228,1000,17,1,518,5000,29,3,True
9d49482d-ce70-44de-bc11-deb84203daaa,channel_355,180,622,4842,20,5,196,1000,2,0,326,5000,10,0,False
2fb55529-d630-488e-97d7-9fa891130b30,channel_678,104,939,5032,33,8,242,1000,2,1,375,5000,13,0,False
ff3865b0-90ff-46e4-ae16-5c7ceef1ecb5,channel_808,1588,953,4190,33,4,287,1000,10,2,587,5000,21,1,True
a14c1a1b-ccd4-4512-995f-77d39079f00a,channel_50,1253,1537,15113,37,8,158,1000,5,1,360,5000,20,1,True
22807a3a-7ad3-4e61-a7a8-b8af7c386cb8,channel_25,548,1864,12492,108,16,206,1000,4,0,318,5000,21,2,True
f797e62f-0b06-4031-a447-e7ffd3f6efa1,channel_440,457,224,4448,14,0,58,1000,2,0,76,5000,1,0,False
6851929b-e74f-441a-909d-c9278d9425ef,channel_480,58,915,3703,36,2,274,1000,6,1,455,5000,7,1,False
158e37d2-4c5f-49e4-8e7f-24842f322f31,channel_371,378,1003,4679,47,2,253,1000,5,0,377,5000,12,0,False
c9b092bc-62df-4700-afbc-53c977b04f00,channel_590,1610,1904,12616,116,17,240,1000,17,2,452,5000,12,2,True
fe4379b0-e240-4fbe-bca2-218c7acc72e1,channel_439,425,945,10434,38,6,126,1000,5,0,230,5000,6,0,True
f2073ab2-c7f3-4f9f-8656-06299eb8ca0b,channel_805,890,790,3479,38,3,283,1000,6,2,544,5000,36,2,True
258317a8-6a36-44f1-91fe-0e58884d4061,channel_597,1396,245,3643,9,1,76,1000,5,0,117,5000,3,0,False
36339a8a-90b5-41c3-a85a-794268886a12,channel_122,672,937,7692,26,3,138,1000,9,0,204,5000,9,1,True
d0d9aced-f300-442b-8cf0-70a958170543,channel_400,1107,705,4468,41,6,246,1000,5,2,374,5000,13,1,False
e8faa9b2-ea3d-4ebe-86c6-098974661d62,channel_919,929,1231,10412,65,7,163,1000,4,0,358,5000,12,2,True
35671e02-a7b7-4cf6-841f-782c94a6503f,channel_18,1691,515,5573,12,1,131,1000,8,0,187,5000,1,0,False
dfe3593b-fe3f-499a-8563-c1e2d163f773,channel_33,74,313,4185,20,2,106,1000,5,0,185,5000,3,0,False
6f16f788-a043-4934-86f8-e4fa43cb8776,channel_123,1671,520,4583,31,3,137,1000,2,0,327,5000,13,1,True
6af97b90-d600-4396-8ee7-73bcbee298c4,channel_794,1374,2421,12406,124,21,248,1000,3,0,539,5000,25,3,True
c29492ea-5753-4d04-add9-1a46d63cd995,channel_763,46,379,7199,8,2,73,1000,5,0,103,5000,2,0,True
1c423792-e124-448f-90ae-7c2bc9df61d4,channel_550,854,273,5148,6,0,76,1000,3,0,136,5000,1,0,False
4dff48d6-fa98-4789-9c87-46a0e4bb021f,channel_969,565,1243,7891,54,5,174,1000,8,1,381,5000,8,2,True
aca8e78b-6a47-47c2-88ba-95f25b0dcfde,channel_457,32,436,8575,16,2,63,1000,4,0,94,5000,5,0,True
48ab2f21-0ea1-4cb4-84be-276398f2656e,channel_30,233,887,6931,56,4,152,1000,8,0,244,5000,5,0,True
bf17fa8b-6b2f-40fe-93bd-5a838815574b,channel_566,378,758,7446,46,1,127,1000,3,1,191,5000,6,0,True
71f7e7fa-5bd2-489d-813b-77b366a4aec8,channel_694,1428,745,3922,39,6,248,1000,14,0,410,5000,9,1,False
7fe1d096-c683-49a8-96f4-c03fd944c092,channel_325,161,318,3996,21,1,109,1000,5,0,174,5000,10,0,True
7ff20d86-a653-4982-88ca-079ea2442b0e,channel_958,437,2075,8038,92,19,286,1000,10,2,459,5000,11,2,True
3fff85b6-8dd5-401c-8e14-169b6d30a0c9,channel_114,584,682,5203,21,6,204,1000,9,1,295,5000,19,1,True
d892c861-99ec-4079-8849-57019ff30d11,channel_538,535,510,4239,35,5,190,1000,14,1,239,5000,8,0,False
e22ca3f6-d72a-4c82-a108-5e207f43b200,channel_812,1687,1144,14619,23,10,121,1000,3,0,200,5000,10,1,True
176473a4-7da7-4798-8c67-decf0621d21a,channel_119,1235,600,5260,17,3,168,1000,3,1,270,5000,15,1,True
5cf2732e-35fc-4365-b4eb-229251ff6877,channel_563,1749,546,7074,36,3,93,1000,3,0,147,5000,3,0,True
57072ff0-f3a8-478b-b2fc-2c8dfbd3adfc,channel_447,690,887,9446,35,3,116,1000,5,0,218,5000,9,0,True
03e9e444-ffda-443f-b2f0-a2f7d6ab657a,channel_404,1708,1070,5625,67,9,298,1000,19,2,422,5000,11,1,False
6e179a79-5cc1-42bb-a5bd-4931646a867d,channel_348,438,1246,8465,73,8,182,1000,10,0,398,5000,13,1,True
b859723c-a1bd-498b-8e3e-535e5c075e1b,channel_346,939,643,5719,37,5,178,1000,3,0,417,5000,9,0,True
19ce893a-a538-41ab-a783-768571ddb143,channel_884,457,559,4988,23,1,162,1000,9,0,219,5000,7,0,False
96bc801b-6800-41b5-b14e-a2fe54d881d3,channel_584,782,2019,9793,44,20,237,1000,4,2,406,5000,22,0,True
cd6dfeb1-f804-44d1-a49d-fe694c78601d,channel_691,1170,1378,8819,54,7,207,1000,15,1,336,5000,14,0,True
1442c2ec-6c13-40d5-ba7b-e445170fa674,channel_797,1088,558,4633,14,5,181,1000,11,1,382,5000,5,1,True
a83e8683-27f1-4f12-94f0-111229201a47,channel_236,32,297,4732,12,0,94,1000,4,0,159,5000,4,0,False
fc90e99c-ac4f-45dc-9c9a-ddeb31fa1098,channel_36,55,1012,4409,65,5,292,1000,20,0,429,5000,8,0,False
954e4da9-f792-4156-9dbf-c670c73221dc,channel_247,1636,326,6892,14,3,75,1000,3,0,178,5000,2,0,True
8bc76db8-8284-4394-a54e-b1953375b77d,channel_161,1401,739,5550,48,3,147,1000,8,0,301,5000,12,1,True
051054fd-0605-462d-a47c-267add1754a3,channel_609,1478,440,11201,15,1,53,1000,2,0,83,5000,3,0,True
d60ee2e3-7b2d-406d-9b42-78cae39d82b9,channel_251,1045,570,5247,21,1,164,1000,3,1,317,5000,7,1,True
950a7828-5ef2-4ffa-a7ca-3cf519bc6a84,channel_162,120,565,6030,19,2,138,1000,5,0,241,5000,13,1,True
9bdaa31e-dee8-46c6-a08a-133d852417d6,channel_571,311,1519,7366,33,13,236,1000,10,1,567,5000,31,2,True
d1f3bb45-d139-4fa0-966e-ab3e89aaa95b,channel_190,1490,2101,9525,49,12,292,1000,15,2,701,5000,28,5,True
e7c9da58-93aa-4b9c-8296-93607f1b9e39,channel_375,866,853,5511,52,3,247,1000,4,0,515,5000,25,0,True
1f6175c0-89c0-4800-bab5-31d2cb1c7bf0,channel_808,1557,718,5128,17,6,222,1000,4,0,388,5000,16,0,True
7a2542ff-a4a6-4e7e-9579-8d245df2d20f,channel_206,1240,1189,9441,67,10,161,1000,6,0,246,5000,13,0,True
199fbb25-e0df-4bf0-8c17-a36e49b2be11,channel_416,1381,165,3951,8,0,62,1000,3,0,108,5000,4,0,False
0ae7676d-1c88-42fb-820b-2fe03bf0a998,channel_557,1144,967,4145,40,2,277,1000,21,2,557,5000,16,1,True
a410a910-1998-469e-9041-1867c0168436,channel_577,817,681,9628,21,6,80,1000,2,0,133,5000,8,0,True
be5861b5-45b5-4248-8b96-f14d985585e1,channel_340,1381,1265,11371,59,11,167,1000,10,0,245,5000,15,1,True
9e3b9db4-b734-4e68-91ea-d4d1c0ef0560,channel_997,802,463,4494,10,2,148,1000,6,1,192,5000,4,0,False
d70a55c9-6f01-49f9-b88a-ff12523e2859,channel_568,940,1364,7612,62,5,201,1000,3,1,301,5000,13,1,True
edc69191-a256-4793-9902-5d4ed5cee094,channel_769,966,1170,11532,77,5,154,1000,3,1,351,5000,24,0,True
000f466a-34c1-47d9-a5ed-3760bbba75e1,channel_597,1184,579,12679,17,5,59,1000,2,0,140,5000,3,0,True
9ba627cc-13c5-4712-9706-349f70e1abde,channel_817,1280,551,13768,19,4,63,1000,1,0,119,5000,5,0,True
3c8b27b0-1a3f-4d4b-91bc-75e4a6263c3b,channel_400,1587,430,6270,21,1,89,1000,2,0,150,5000,6,0,True
